,Open Bid_x,Open Bid_y,Long Swap USDPLN,Short Swap USDPLN,open_1
2020-01-06,1.55,-0.87,-1.4161220043572995e-06,-4.166666666666668e-06,6.69374
2020-01-07,1.53,-0.88,-1.756697408871318e-06,-3.896882494004803e-06,6.67782
2020-01-08,1.53,-0.85,-2.635046113306986e-06,-1.4088729016786576e-05,6.70346
2020-01-09,1.51,-0.84,-6.640106241699922e-07,-4.931561996779385e-06,6.7225
2020-01-10,1.51,-0.84,-1.217352810978314e-06,-4.428341384863119e-06,6.72789
2020-01-13,1.54,-0.86,-8.748906386701646e-07,-4.679410593389086e-06,6.71594
2020-01-14,1.51,-0.88,4.426737494466575e-07,-5.938003220611915e-06,6.71021
2020-01-15,1.51,-0.89,2.6560424966799536e-06,-1.9021739130434784e-05,6.71164
2020-01-16,1.5,-0.88,1.1111111111110813e-07,-5.656565656565656e-06,6.7012
2020-01-17,1.49,-0.88,-8.924587237840238e-07,-4.764801297648015e-06,6.71285
2020-01-20,1.49,-0.85,-8.924587237840238e-07,-4.764801297648015e-06,6.73426
2020-01-21,1.49,-0.84,-1.673360107095043e-06,-4.312073806658647e-06,6.7318
2020-01-22,1.49,-0.85,-4.350736278447121e-06,-1.277372262773722e-05,6.74278
2020-01-23,1.49,-0.85,-3.3467202141900734e-07,-5.271695052716953e-06,6.74101
2020-01-24,1.49,-0.85,-6.693440428380147e-07,-4.96755879967559e-06,6.76348
2020-01-27,1.49,-0.85,-4.462293618920119e-07,-5.170316301703164e-06,6.77636
2020-01-28,1.49,-0.85,-6.693440428380147e-07,-4.96755879967559e-06,6.77952
2020-01-29,1.49,-0.85,-5.354752342704143e-06,-1.1861313868613138e-05,6.78523
2020-01-30,1.49,-0.84,-1.5618027666220384e-06,-4.156528791565291e-06,6.78266
2020-01-31,1.52,-0.85,-1.5432098765432106e-06,-4.111512234255914e-06,6.77812
2020-02-03,1.52,-0.88,-1.984126984126983e-06,-3.7103890894504616e-06,6.7431
2020-02-04,1.52,-0.87,-2.2045855379188694e-06,-3.509827517047734e-06,6.75659
2020-02-05,1.52,-0.85,-5.95238095238095e-06,-1.1131167268351384e-05,6.77216
2020-02-06,1.52,-0.85,-1.5432098765432106e-06,-4.111512234255914e-06,6.79593
2020-02-07,1.6,-0.85,-3.205128205128194e-07,-4.242424242424242e-06,6.8044
2020-02-10,1.52,-0.84,-9.920634920634948e-07,-4.6129161652627365e-06,6.81971
2020-02-11,1.51,-0.86,-1.881363435148294e-06,-3.824476650563606e-06,6.84924
2020-02-12,1.51,-0.86,-6.308100929614887e-06,-1.0869565217391297e-05,6.84721
2020-02-13,1.51,-0.86,-1.9920318725099644e-06,-3.723832528180355e-06,6.87472
2020-02-14,1.51,-0.86,-1.9920318725099644e-06,-3.723832528180355e-06,6.8967
2020-02-17,1.51,-0.86,-1.9920318725099644e-06,-3.723832528180355e-06,6.8932
2020-02-18,1.5,-0.85,-2.4444444444444404e-06,-3.3333333333333333e-06,6.89763
2020-02-19,1.5,-0.85,-7.636122177954858e-06,-9.661835748792267e-06,6.91777
2020-02-20,1.5,-0.85,-2.6560424966799507e-06,-3.1199677938808323e-06,6.91639
2020-02-21,1.5,-0.85,-2.102700309871629e-06,-3.6231884057970983e-06,6.91786
2020-02-24,1.5,-0.85,-1.9920318725099644e-06,-3.723832528180355e-06,6.9027
2020-02-25,1.5,-0.85,-2.6560424966799507e-06,-3.1199677938808323e-06,6.8777
2020-02-26,1.5,-0.85,-9.296148738379823e-06,-8.152173913043469e-06,6.87402
2020-02-27,1.51,-0.86,-3.7627268702965935e-06,-2.113526570048309e-06,6.8473
2020-02-28,1.51,-0.86,-3.7627268702965935e-06,-2.113526570048309e-06,6.7961
2020-03-02,1.51,-0.86,-3.7627268702965935e-06,-2.113526570048309e-06,6.76021
2020-03-03,1.56,-0.86,-3.58072916666666e-06,-2.174772637406092e-06,6.70546
2020-03-04,1.01,-0.84,-4.1044776119402994e-05,1.6224188790560478e-05,6.6952
2020-03-05,1.03,-0.82,-1.1357416529830324e-05,3.4113060428849884e-06,6.70891
2020-03-06,1.03,-0.84,-1.0946907498631634e-05,3.0458089668615988e-06,6.65103
2020-03-07,1.03,-0.84,-7.79967159277504e-06,-2.192982456140352e-06,6.65103
2020-03-09,1.03,-0.84,-1.0946907498631634e-05,3.0458089668615988e-06,6.545
2020-03-10,0.76,-0.87,-2.0675505050505043e-05,9.573894282632148e-06,6.5516
2020-03-11,0.87,-0.85,-4.946524064171123e-05,1.95852534562212e-05,6.59594
2020-03-12,0.8,-0.86,-1.635802469135803e-05,6.084656084656082e-06,6.60448
2020-03-13,0.7,-0.88,-2.3039215686274506e-05,4.745370370370372e-06,6.66385
2020-03-16,0.96,-0.88,-1.6298185941043086e-05,3.95212285456188e-06,6.71687
2020-03-17,1.1,-0.89,-2.9894179894179887e-05,2.467700258397934e-05,6.68255
2020-03-18,0.83,-0.65,-4.4171220400728587e-05,-3.05810397553515e-06,6.7759
2020-03-19,0.59,-0.79,-2.166317260656884e-05,2.7205040091637997e-06,6.8574
2020-03-20,0.23,-0.8,-4.85546522131888e-05,1.40646976090014e-05,6.9603
2020-03-23,0.23,-0.53,-2.7100271002710017e-05,-2.6371308016877657e-06,6.96787
2020-03-24,0.28,-0.43,-3.732638888888889e-05,4.335260115606939e-06,6.90993
2020-03-25,0.16,-0.3,-0.0001357758620689,1.1049723756906068e-05,6.9088
2020-03-26,0.19,-0.3,-4.108309990662932e-05,1.6606280193236758e-06,6.84131
2020-03-27,0.18,-0.18,-3.813559322033898e-05,-4.553734061930788e-07,6.73722
2020-03-30,0.16,-0.35,-4.046934865900384e-05,6.13873542050336e-07,6.7361
2020-03-31,0.16,-0.35,-4.046934865900384e-05,6.13873542050336e-07,6.7727
2020-04-01,0.16,-0.25,-0.0001041666666666,5.518763796909484e-06,6.7755
2020-04-02,0.18,-0.42,-3.036723163841807e-05,-3.472222222222225e-06,6.82283
2020-04-03,0.18,-0.55,-3.295668549905839e-05,-1.6534391534391535e-06,6.88464
2020-04-06,0.03,-0.55,-4.18015102481122e-05,0.0,6.90312
2020-04-07,0.08,-0.62,-4.938271604938271e-05,7.383966244725734e-06,6.903
2020-04-08,0.08,-0.61,-0.0001558641975308,2.742616033755274e-05,6.8742
2020-04-09,0.08,-0.68,-3.395061728395061e-05,-3.1645569620253183e-06,6.86789
2020-04-10,0.08,-0.68,-2.6429341963322538e-05,-7.806826434277415e-06,6.81958
2020-04-13,0.08,-0.68,-2.6429341963322538e-05,-7.806826434277415e-06,6.82631
2020-04-14,0.03,-0.7,-3.8295577130528594e-05,-1.4524328249818458e-06,6.8179
2020-04-15,0.03,-0.64,-0.0001440129449838,1.858108108108109e-05,6.7983
2020-04-16,0.03,-0.65,-5.2858683926645096e-05,1.087801087801088e-05,6.86307
2020-04-17,0.03,-0.61,-4.42286947141316e-05,4.662004662004664e-06,6.86568
2020-04-20,0.03,-0.61,-4.42286947141316e-05,4.662004662004664e-06,6.8684
2020-04-21,0.03,-0.58,-3.694714131607336e-05,-5.827505827505845e-07,6.88195
2020-04-22,0.02,-0.54,-0.0001143790849673,1.7806267806267802e-05,6.87194
2020-04-23,0.03,-0.5,-3.694714131607336e-05,4.02576489533013e-07,6.89981
2020-04-24,-0.02,-0.55,-4.024943310657597e-05,1.4619883040935657e-06,6.92302
2020-04-27,-0.02,-0.57,-3.741496598639455e-05,-6.265664160401017e-07,6.88536
2020-04-28,-0.02,-0.52,-3.4297052154195005e-05,4.557291666666667e-06,6.88907
2020-04-29,-0.02,-0.49,-9.2687074829932e-05,5.859375e-06,6.87356
2020-04-30,-0.02,-0.48,-3.089569160997733e-05,1.953125e-06,6.86686
2020-05-01,-0.02,-0.48,-3.089569160997733e-05,1.953125e-06,6.8173
2020-05-04,-0.02,-0.48,-3.089569160997733e-05,1.953125e-06,6.81827
2020-05-05,-0.02,-0.55,-3.1746031746031745e-05,3.839205058717253e-06,6.84203
2020-05-06,-0.02,-0.55,-9.35374149659864e-05,1.016260162601625e-05,6.88669
2020-05-07,-0.02,-0.55,-3.0328798185941043e-05,2.7100271002710047e-06,6.90699
2020-05-08,-0.02,-0.55,-2.891156462585034e-05,1.580849141824751e-06,6.87734
2020-05-11,-0.02,-0.55,-2.891156462585034e-05,1.580849141824751e-06,6.87596
2020-05-12,-0.02,-0.56,-2.947845804988662e-05,2.032520325203254e-06,6.9006
2020-05-13,-0.02,-0.53,-9.69387755102041e-05,1.2872628726287268e-05,6.87408
2020-05-14,-0.02,-0.53,-2.8344671201814054e-05,5.6458897922312585e-06,6.89828
2020-05-15,-0.02,-0.53,-2.891156462585034e-05,6.097560975609755e-06,6.90039
2020-05-16,-0.02,-0.53,-2.919501133786848e-05,-2.9358626919602503e-06,6.90039
2020-05-18,-0.02,-0.53,-2.891156462585034e-05,6.097560975609755e-06,6.88799
2020-05-19,-0.02,-0.55,-2.749433106575964e-05,4.968383017163508e-06,6.83462
2020-05-20,-0.02,-0.57,-7.653061224489796e-05,1.016260162601625e-05,6.81353
2020-05-21,-0.02,-0.56,-2.324263038548753e-05,1.580849141824751e-06,6.8024
2020-05-22,-0.02,-0.56,-2.2675736961451248e-05,1.1291779584462542e-06,6.81987
2020-05-25,-0.02,-0.56,-2.324263038548753e-05,1.580849141824751e-06,6.84587
2020-05-26,-0.02,-0.56,-2.324263038548753e-05,1.580849141824751e-06,6.8277
2020-05-27,-0.02,-0.55,-7.993197278911565e-05,1.2872628726287268e-05,6.8036
2020-05-28,-0.02,-0.53,-2.6643990929705217e-05,4.290876242095756e-06,6.77103
2020-05-29,-0.02,-0.51,-1.9274376417233563e-05,-1.580849141824754e-06,6.72192
2020-06-01,-0.02,-0.51,-2.465986394557824e-05,4.968383017163508e-06,6.6955
2020-06-02,-0.02,-0.51,-1.9274376417233563e-05,-1.580849141824754e-06,6.7001
2020-06-03,-0.02,-0.53,-5.697278911564625e-05,-5.420054200542008e-06,6.65205
2020-06-04,-0.02,-0.55,-1.530612244897959e-05,-4.742547425474252e-06,6.64627
2020-06-05,-0.01,-0.58,-1.571268237934905e-05,-4.2562724014336906e-06,6.57488
2020-06-08,-0.01,-0.59,-1.459034792368126e-05,-5.152329749103941e-06,6.60432
2020-06-09,-0.01,-0.56,-1.402918069584736e-05,-5.600358422939069e-06,6.60421
2020-06-10,-0.01,-0.6,-4.208754208754208e-05,-1.6801075268817208e-05,6.57219
2020-06-11,-0.01,-0.57,-1.318742985409652e-05,-4.032258064516128e-06,6.56317
2020-06-12,-0.01,-0.56,-1.0662177328843996e-05,-3.808243727598566e-06,6.6005
2020-06-15,0.1,-0.56,-6.818181818181816e-06,-5.761316872427983e-06,6.6183
2020-06-16,0.07,-0.54,-7.788161993769472e-06,-3.4153005464480853e-06,6.57417
2020-06-17,0.15,-0.52,-1.4492753623188415e-05,-1.6025641025641022e-05,6.61969
2020-06-18,0.15,-0.55,-3.864734299516911e-06,-6.196581196581196e-06,6.6275
2020-06-19,0.1,-0.55,-5.303030303030304e-06,-2.502502502502505e-06,6.64904
2020-06-22,0.15,-0.55,-1.207729468599033e-06,-8.547008547008548e-06,6.66171
2020-06-23,0.02,-0.54,-4.629629629629625e-06,-8.31146106736658e-06,6.61493
2020-06-24,0.02,-0.53,-1.7973856209150318e-05,-2.165354330708662e-05,6.58599
2020-06-25,0.02,-0.52,-5.446623093681917e-06,-7.655293088363953e-06,6.63054
2020-06-26,0.08,-0.5,-3.343621399176951e-06,-7.2267389340560064e-06,6.64167
2020-06-29,0.08,-0.5,-3.343621399176951e-06,-7.2267389340560064e-06,6.63072
2020-06-30,0.08,-0.48,-4.372427983539096e-06,-6.323396567299007e-06,6.63099
2020-07-01,0.08,-0.47,-1.5432098765432092e-05,-1.6937669376693767e-05,6.63782
2020-07-02,0.01,-0.42,-8.250825082508252e-06,-5.511463844797177e-06,6.61577
2020-07-03,0.01,-0.45,-7.700770077007701e-06,-5.9523809523809525e-06,6.62674
2020-07-06,0.01,-0.55,-8.250825082508252e-06,-5.511463844797177e-06,6.60238
2020-07-07,0.01,-0.56,-7.15071507150715e-06,-6.393298059964729e-06,6.588
2020-07-08,0.03,-0.53,-1.941747572815533e-05,-2.0182291666666667e-05,6.60581
2020-07-09,0.01,-0.53,-6.600660066006601e-06,-6.834215167548501e-06,6.55579
2020-07-10,0.01,-0.57,-5.225522552255224e-06,-7.936507936507936e-06,6.60591
2020-07-13,0.03,-0.57,-4.584681769147787e-06,-8.246527777777777e-06,6.57484
2020-07-14,0.03,-0.55,-8.629989212513487e-06,-4.991319444444444e-06,6.56343
2020-07-15,0.03,-0.53,-1.213592233009708e-05,-2.6041666666666665e-05,6.5337
2020-07-16,0.03,-0.54,-5.12405609492988e-06,-7.8125e-06,6.52865
2020-07-17,0.03,-0.58,-5.663430420711972e-06,-7.378472222222225e-06,6.53587
2020-07-18,0.03,-0.58,-2.346278317152103e-05,-8.246527777777777e-06,6.53587
2020-07-20,0.03,-0.6,-7.011866235167209e-06,-6.293402777777778e-06,6.51997
2020-07-21,0.03,-0.59,-7.551240560949301e-06,-5.859375e-06,6.50427
2020-07-22,0.03,-0.59,-1.7799352750809055e-05,-2.1484375e-05,6.4484
2020-07-23,0.17,-0.59,-4.748338081671399e-07,-1.2517146776406034e-05,6.42769
2020-07-24,0.03,-0.59,-4.854368932038832e-06,-8.029513888888888e-06,6.4087
2020-07-27,0.03,-0.58,-4.584681769147787e-06,-8.246527777777777e-06,6.35567
2020-07-28,0.03,-0.64,-3.5059331175836014e-06,-9.114583333333334e-06,6.34717
2020-07-29,0.03,-0.63,-1.213592233009708e-05,-2.6041666666666665e-05,6.34543
2020-07-30,0.03,-0.61,-4.045307443365694e-06,-8.680555555555556e-06,6.31903
2020-07-31,0.03,-0.61,-3.236245954692555e-06,-9.331597222222223e-06,6.2594
2020-08-03,0.03,-0.61,-3.236245954692555e-06,-9.331597222222223e-06,6.32697
2020-08-04,0.03,-0.6,-3.236245954692555e-06,-9.331597222222223e-06,6.32669
2020-08-05,0.03,-0.6,-8.090614886731388e-06,-2.9296875e-05,6.30437
2020-08-06,0.03,-0.59,-2.9665587918015157e-06,-9.548611111111113e-06,6.27532
2020-08-07,0.03,-0.6,-3.775620280474648e-06,-8.897569444444445e-06,6.29883
2020-08-10,0.03,-0.6,-3.775620280474648e-06,-8.897569444444445e-06,6.3144
2020-08-11,0.03,-0.65,-3.5059331175836014e-06,-9.114583333333334e-06,6.33665
2020-08-12,0.03,-0.66,-1.0517799352750805e-05,-2.7343750000000004e-05,6.35408
2020-08-13,0.03,-0.66,-2.9665587918015157e-06,-9.548611111111113e-06,6.30594
2020-08-14,0.03,-0.65,-2.4271844660194225e-06,-9.982638888888888e-06,6.30604
2020-08-17,0.15,-0.65,7.246376811594161e-07,-1.0256410256410256e-05,6.27941
2020-08-18,0.03,-0.55,-4.31499460625674e-06,-8.463541666666666e-06,6.26534
2020-08-19,0.03,-0.59,-9.708737864077664e-06,-2.799479166666667e-05,6.24065
2020-08-20,0.03,-0.47,-3.775620280474648e-06,-8.897569444444445e-06,6.28502
2020-08-21,0.03,-0.5,-4.31499460625674e-06,-8.463541666666666e-06,6.27013
2020-08-24,0.03,-0.5,-4.31499460625674e-06,-8.463541666666666e-06,6.31579
2020-08-25,0.03,-0.52,-4.31499460625674e-06,-8.463541666666666e-06,6.30359
2020-08-26,0.03,-0.52,-1.2944983818770222e-05,-2.5390625e-05,6.29755
2020-08-27,0.03,-0.5,-4.045307443365694e-06,-8.680555555555556e-06,6.28968
2020-08-28,0.03,-0.48,-4.854368932038832e-06,-8.029513888888888e-06,6.27607
2020-08-31,0.03,-0.45,-4.045307443365694e-06,-8.680555555555556e-06,6.24756
2020-09-01,0.03,-0.38,-3.775620280474648e-06,-8.897569444444445e-06,6.20787
2020-09-02,0.03,-0.43,-1.0517799352750805e-05,-2.7343750000000004e-05,6.25326
2020-09-03,0.03,-0.45,-4.31499460625674e-06,-8.463541666666666e-06,6.2944
2020-09-04,0.03,-0.45,-4.584681769147787e-06,-8.246527777777777e-06,6.28001
2020-09-05,0.03,-0.45,-2.1574973031283717e-05,-8.246527777777777e-06,6.28001
2020-09-07,0.03,-0.45,-4.584681769147787e-06,-8.246527777777777e-06,6.2851
2020-09-08,0.03,-0.45,-4.584681769147787e-06,-8.246527777777777e-06,6.30087
2020-09-09,0.03,-0.44,-1.375404530744336e-05,-2.4739583333333333e-05,6.31648
2020-09-10,0.03,-0.44,-4.584681769147787e-06,-8.246527777777777e-06,6.29323
2020-09-11,0.03,-0.45,-5.393743257820925e-06,-7.595486111111114e-06,6.28718
2020-09-14,0.03,-0.43,-5.393743257820925e-06,-7.595486111111114e-06,6.27965
2020-09-15,0.03,-0.44,-5.663430420711972e-06,-7.378472222222225e-06,6.25734
2020-09-16,0.03,-0.46,-1.6990291262135915e-05,-2.2135416666666675e-05,6.27987
2020-09-17,0.03,-0.47,-4.854368932038832e-06,-8.029513888888888e-06,6.32919
2020-09-18,0.03,-0.45,-5.12405609492988e-06,-7.8125e-06,6.27834
2020-09-21,0.03,-0.45,-5.12405609492988e-06,-7.8125e-06,6.26931
2020-09-22,0.03,-0.43,-5.12405609492988e-06,-7.8125e-06,6.32227
2020-09-23,0.05,-0.36,-2.301587301587303e-05,-1.666666666666666e-05,6.37023
2020-09-24,0.05,-0.34,-8.201058201058197e-06,-5.128205128205128e-06,6.38489
2020-09-25,0.05,-0.3,-8.730158730158723e-06,-4.7008547008547e-06,6.38096
2020-09-28,0.08,-0.25,-8.230452674897113e-06,-2.9358626919602503e-06,6.39859
2020-09-29,0.05,-0.28,-1.0846560846560844e-05,-2.991452991452993e-06,6.37692
2020-09-30,0.03,-0.37,-2.6699029126213583e-05,-1.4322916666666666e-05,6.34797
2020-10-01,0.03,-0.39,-8.899676375404528e-06,-4.774305555555556e-06,6.33906
2020-10-02,0.03,-0.36,-9.708737864077671e-06,-4.1232638888888885e-06,6.35313
2020-10-05,0.03,-0.36,-9.708737864077671e-06,-4.1232638888888885e-06,6.34483
2020-10-06,0.03,-0.5,-8.090614886731394e-06,-5.4253472222222224e-06,6.30896
2020-10-07,0.03,-0.55,-2.4271844660194183e-05,-1.6276041666666666e-05,6.34435
2020-10-08,0.03,-0.56,-7.820927723840349e-06,-5.642361111111111e-06,6.32248
2020-10-09,0.03,-0.57,-8.360302049622442e-06,-5.208333333333333e-06,6.31884
2020-10-12,0.03,-0.57,-8.360302049622442e-06,-5.208333333333333e-06,6.29723
2020-10-13,0.03,-0.61,-8.090614886731394e-06,-5.4253472222222224e-06,6.30768
2020-10-14,0.03,-0.63,-1.7799352750809055e-05,-2.1484375e-05,6.33791
2020-10-15,0.03,-0.61,-7.551240560949301e-06,-5.859375e-06,6.33406
2020-10-16,0.03,-0.6,-7.551240560949301e-06,-5.859375e-06,6.35957
2020-10-19,0.08,-0.6,-5.9156378600823065e-06,-4.968383017163505e-06,6.35676
2020-10-20,0.03,-0.59,-8.629989212513487e-06,-4.991319444444444e-06,6.31967
2020-10-21,0.03,-0.6,-2.8317152103559857e-05,-1.3020833333333332e-05,6.28267
2020-10-22,0.03,-0.6,-9.43905070118662e-06,-4.340277777777778e-06,6.28382
2020-10-23,0.03,-0.59,-9.169363538295578e-06,-4.557291666666667e-06,6.30496
2020-10-26,0.1,-0.58,-6.060606060606063e-06,-1.7517517517517524e-06,6.28826
2020-10-27,0.03,-0.59,-8.629989212513487e-06,-4.991319444444444e-06,6.29423
2020-10-28,0.03,-0.58,-2.4271844660194183e-05,-1.6276041666666666e-05,6.31757
2020-10-29,0.03,-0.63,-5.12405609492988e-06,-7.8125e-06,6.33427
2020-10-30,0.03,-0.63,-5.663430420711972e-06,-7.378472222222225e-06,6.36861
2020-11-02,0.03,-0.63,-5.663430420711972e-06,-7.378472222222225e-06,6.40126
2020-11-03,0.03,-0.64,-8.899676375404528e-06,-4.774305555555556e-06,6.39217
2020-11-04,0.03,-0.63,-1.941747572815533e-05,-2.0182291666666667e-05,6.38923
2020-11-05,0.03,-0.63,-5.393743257820925e-06,-7.595486111111114e-06,6.34285
2020-11-06,0.03,-0.65,-3.775620280474648e-06,-8.897569444444445e-06,6.30065
2020-11-09,0.03,-0.62,-3.775620280474648e-06,-8.897569444444445e-06,6.26876
2020-11-10,0.03,-0.63,-5.12405609492988e-06,-7.8125e-06,6.29047
2020-11-11,0.03,-0.6,-1.6181229773462775e-05,-2.2786458333333345e-05,6.29721
2020-11-12,0.03,-0.61,-5.12405609492988e-06,-7.8125e-06,6.3259
2020-11-13,0.03,-0.61,-4.584681769147787e-06,-8.246527777777777e-06,6.30783
2020-11-16,0.08,-0.61,-2.8292181069958784e-06,-7.678410117434506e-06,6.28631
2020-11-17,0.03,-0.63,-4.584681769147787e-06,-8.246527777777777e-06,6.28095
2020-11-18,0.03,-0.65,-1.6990291262135915e-05,-2.2135416666666675e-05,6.27553
2020-11-19,0.03,-0.63,-5.12405609492988e-06,-7.8125e-06,6.29065
2020-11-20,0.03,-0.58,-4.584681769147787e-06,-8.246527777777777e-06,6.26983
2020-11-23,0.03,-0.6,-5.933117583603018e-06,-7.161458333333333e-06,6.27201
2020-11-24,0.03,-0.6,-7.011866235167209e-06,-6.293402777777778e-06,6.27989
2020-11-25,0.03,-0.45,-2.1035598705501623e-05,-1.888020833333333e-05,6.25239
2020-11-26,0.03,-0.4,-7.011866235167209e-06,-6.293402777777778e-06,6.24164
2020-11-27,0.03,-0.35,-6.47249190938511e-06,-6.727430555555556e-06,6.24171
2020-11-30,0.03,-0.35,-6.47249190938511e-06,-6.727430555555556e-06,6.21844
2020-12-01,0.03,-0.5,-5.933117583603018e-06,-7.161458333333333e-06,6.224
2020-12-02,0.03,-0.5,-1.4563106796116497e-05,-2.4088541666666663e-05,6.1636
2020-12-03,0.03,-0.58,-4.045307443365694e-06,-8.680555555555556e-06,6.1426
2020-12-04,0.03,-0.55,-3.5059331175836014e-06,-9.114583333333334e-06,6.13108
2020-12-07,0.03,-0.61,-4.045307443365694e-06,-8.680555555555556e-06,6.13442
2020-12-08,0.03,-0.6,-4.584681769147787e-06,-8.246527777777777e-06,6.144
2020-12-09,0.03,-0.61,-1.4563106796116497e-05,-2.4088541666666663e-05,6.13629
2020-12-10,0.03,-0.62,-4.31499460625674e-06,-8.463541666666666e-06,6.15132
2020-12-11,0.03,-0.63,-4.854368932038832e-06,-8.029513888888888e-06,6.12402
2020-12-14,0.03,-0.63,-4.854368932038832e-06,-8.029513888888888e-06,6.13437
2020-12-15,0.03,-0.61,-4.045307443365694e-06,-8.680555555555556e-06,6.12677
2020-12-16,0.03,-0.61,-1.213592233009708e-05,-2.6041666666666665e-05,6.11748
2020-12-17,0.03,-0.59,-6.202804746494064e-06,-6.944444444444445e-06,6.08616
2020-12-18,0.04,-0.57,-6.677350427350428e-06,-6.459948320413439e-06,6.07899
2020-12-21,0.04,-0.59,-6.4102564102564125e-06,-6.675279931093885e-06,6.10159
2020-12-22,0.04,-0.6,-8.012820512820515e-06,-5.383290267011198e-06,6.08469
2020-12-23,0.04,0.12,-2.323717948717949e-05,-1.6795865633074936e-05,6.10296
2020-12-24,0.11,0.36,-1.101101101101101e-05,-4.782928623988226e-06,6.0938
2020-12-25,0.11,0.36,-1.101101101101101e-05,-4.782928623988226e-06,6.09824
2020-12-28,0.11,0.36,-1.101101101101101e-05,-4.782928623988226e-06,6.09167
2020-12-29,0.11,0.36,1.0570304818092429e-05,-2.0270270270270276e-05,6.07349
2020-12-30,0.11,0.36,-1.0324483775811225e-05,-2.8716216216216217e-05,6.05617
2020-12-31,0.11,0.36,-9.08119658119658e-06,-4.521963824289404e-06,6.05637
2021-01-01,0.11,0.36,-9.08119658119658e-06,-4.521963824289404e-06,6.07993
2021-01-04,0.04,-0.43,-5.608974358974358e-06,-7.3212747631352285e-06,6.0741
2021-01-05,0.04,-0.59,3.4722222222222224e-06,-1.4642549526270455e-05,6.06407
2021-01-06,0.03,-0.58,2.184466019417476e-05,-5.338541666666667e-05,6.05183
2021-01-07,0.03,-0.56,9.708737864077671e-06,-1.9748263888888888e-05,6.03537
2021-01-08,0.03,-0.56,1.1057173678532904e-05,-2.0833333333333333e-05,6.0653
2021-01-11,0.03,-0.56,1.1057173678532904e-05,-2.0833333333333333e-05,6.10825
2021-01-12,0.03,-0.59,7.281553398058253e-06,-1.779513888888889e-05,6.12537
2021-01-13,0.03,-0.59,7.281553398058258e-06,-4.166666666666667e-05,6.09347
2021-01-14,0.03,-0.62,5.393743257820925e-07,-1.2369791666666666e-05,6.12237
2021-01-15,0.03,-0.62,-7.281553398058255e-06,-4.991319444444444e-06,6.12432
2021-01-18,0.03,-0.63,1.3484358144552344e-06,-1.3020833333333338e-05,6.16267
2021-01-19,0.03,-0.63,1.3484358144552344e-06,-1.3020833333333338e-05,6.15037
2021-01-20,0.03,-0.62,4.045307443365703e-06,-3.9062500000000014e-05,6.12736
2021-01-21,0.03,-0.61,1.6181229773462809e-06,-1.3237847222222223e-05,6.13227
2021-01-22,0.03,-0.59,1.6181229773462809e-06,-1.3237847222222223e-05,6.11127
2021-01-25,0.03,-0.59,1.6181229773462809e-06,-1.3237847222222223e-05,6.10885
2021-01-26,0.03,-0.59,1.078748651564185e-06,-1.2803819444444443e-05,6.13309
2021-01-27,0.03,-0.56,1.0517799352750811e-05,-4.427083333333333e-05,6.11879
2021-01-28,0.03,-0.47,8.899676375404533e-06,-1.9097222222222225e-05,6.14934
2021-01-29,0.03,-0.54,1.078748651564185e-06,-1.2803819444444443e-05,6.14572
2021-02-01,0.03,-0.5,1.6181229773462809e-06,-1.3237847222222223e-05,6.13229
2021-02-02,0.03,-0.51,1.3484358144552344e-06,-1.3020833333333338e-05,6.15845
2021-02-03,0.03,-0.59,4.045307443365703e-06,-3.9062500000000014e-05,6.17597
2021-02-04,0.03,-0.6,1.3484358144552344e-06,-1.3020833333333338e-05,6.1877
2021-02-05,0.03,-0.61,-5.393743257820925e-07,-1.1501736111111113e-05,6.2193
2021-02-08,0.03,-0.6,-5.393743257820925e-07,-1.1501736111111113e-05,6.17806
2021-02-09,0.03,-0.6,-1.887810140237324e-06,-1.0416666666666666e-05,6.15928
2021-02-10,0.03,-0.6,-4.854368932038832e-06,-3.190104166666666e-05,6.13193
2021-02-11,0.03,-0.61,-1.887810140237324e-06,-1.0416666666666666e-05,6.13507
2021-02-12,0.03,-0.59,-2.6968716289104625e-06,-9.765625e-06,6.13487
2021-02-15,0.03,-0.59,-2.6968716289104625e-06,-9.765625e-06,6.12942
2021-02-16,0.03,-0.58,-1.887810140237324e-06,-1.0416666666666666e-05,6.12587
2021-02-17,0.03,-0.58,-2.427184466019416e-06,-3.3854166666666665e-05,6.14933
2021-02-18,0.03,-0.58,-8.090614886731387e-07,-1.1284722222222222e-05,6.17772
2021-02-19,0.03,-0.52,3.5059331175836044e-06,-1.4756944444444443e-05,6.14906
2021-02-22,0.03,-0.52,3.5059331175836044e-06,-1.4756944444444443e-05,6.13477
2021-02-23,0.03,-0.51,6.202804746494068e-06,-1.6927083333333333e-05,6.10916
2021-02-24,0.03,-0.48,2.4271844660194173e-05,-5.533854166666667e-05,6.12125
2021-02-25,0.03,-0.45,1.078748651564185e-06,-1.2803819444444443e-05,6.10713
2021-02-26,0.03,-0.45,-2.9665587918015157e-06,-9.548611111111113e-06,6.11736
2021-03-01,0.03,-0.43,-3.236245954692555e-06,-9.331597222222223e-06,6.15657
2021-03-02,0.03,-0.5,0.0,-1.193576388888889e-05,6.18557
2021-03-03,0.03,-0.54,-2.427184466019416e-06,-3.3854166666666665e-05,6.15162
2021-03-04,0.03,-0.54,-2.6968716289104626e-07,-1.171875e-05,6.16816
2021-03-05,0.03,-0.57,-8.090614886731387e-07,-1.1284722222222222e-05,6.21887
